molecule_chembl_id,pIC50
CHEMBL1814730,1.9832409002943499
CHEMBL1814729,1.9812546250357537
CHEMBL2236394,1.9796106402782494
CHEMBL535812,1.9796106402782494
CHEMBL155945,1.9796106402782494
CHEMBL337999,1.9796106402782494
CHEMBL3752467,1.9668078613911186
CHEMBL202661,1.9637000121940444
CHEMBL3216886,1.9606274442963596
CHEMBL74940,1.954586295488663
CHEMBL345847,1.954586295488663
CHEMBL4755968,1.9457721603430074
CHEMBL328468,1.9400522570508023
CHEMBL4294640,1.9400522570508023
CHEMBL3216469,1.9262640776614324
CHEMBL4873612,1.9262640776614324
CHEMBL283509,1.9262640776614324
CHEMBL4647106,1.9262640776614324
CHEMBL2019046,1.9262640776614324
CHEMBL4225157,1.9262640776614324
CHEMBL134342,1.9262640776614324
CHEMBL2019044,1.9262640776614324
CHEMBL225577,1.9262640776614324
CHEMBL345698,1.9262640776614324
CHEMBL1819176,1.9131487188411167
CHEMBL3217103,1.9106004186729522
CHEMBL4744528,1.9106004186729522
CHEMBL3233826,1.9080762583412119
CHEMBL4791642,1.9055756188757307
CHEMBL1651139,1.9016222564336451
CHEMBL131827,1.9006430456330532
CHEMBL3642052,1.8817712642808135
CHEMBL2047525,1.8772534010485
CHEMBL4789145,1.8772534010485
CHEMBL138107,1.8772534010485
CHEMBL4284047,1.8662796789981262
CHEMBL4872514,1.8662796789981262
CHEMBL4458217,1.8643509679648491
CHEMBL4778167,1.8599042863014792
CHEMBL1651132,1.8582293530357386
CHEMBL76173,1.855736760182399
CHEMBL4462369,1.855736760182399
CHEMBL3883432,1.855736760182399
CHEMBL347667,1.8520402703586731
CHEMBL5218900,1.849603384820159
CHEMBL357207,1.8377420595535718
CHEMBL4558495,1.8358152054307892
CHEMBL4438626,1.8358152054307892
CHEMBL124933,1.8358152054307892
CHEMBL73800,1.8358152054307892
CHEMBL452339,1.8339019686516305
CHEMBL3642054,1.8301157281540197
CHEMBL3600555,1.820876979475364
CHEMBL1085702,1.8190671107137142
CHEMBL1086007,1.8172690023851938
CHEMBL231160,1.8172690023851938
CHEMBL263322,1.8172690023851938
CHEMBL3233827,1.8137080670275425
CHEMBL473866,1.81019417340241
CHEMBL306492,1.7999198876381728
CHEMBL75274,1.7999198876381728
CHEMBL4208641,1.7965805435994922
CHEMBL4451532,1.7949260363491877
CHEMBL478667,1.7916479703568144
CHEMBL4851711,1.7836230221711806
CHEMBL335355,1.7742988556097934
CHEMBL4287748,1.7715636264518826
CHEMBL191461,1.768257706802097
CHEMBL292314,1.768257706802097
CHEMBL1081032,1.768257706802097
CHEMBL2019040,1.768257706802097
CHEMBL1085938,1.768257706802097
CHEMBL4866930,1.765287887951756
CHEMBL16645,1.765287887951756
CHEMBL238230,1.7638147389597152
CHEMBL4466652,1.7537236683642359
CHEMBL75985,1.7537236683642359
CHEMBL3600551,1.7509092110252404
CHEMBL3356532,1.7495128143336256
CHEMBL5207628,1.7481232263138222
CHEMBL4748114,1.7481232263138222
CHEMBL370961,1.7467410659359957
CHEMBL4283298,1.7406083095439204
CHEMBL4456083,1.7406083095439204
CHEMBL286727,1.7406083095439204
CHEMBL4469343,1.7399354889748664
CHEMBL5220250,1.7399354889748664
CHEMBL4797814,1.7332976529283768
CHEMBL3322231,1.731989768970317
CHEMBL1085933,1.7281032553060216
CHEMBL364545,1.7281032553060216
CHEMBL4282154,1.7268201301545505
CHEMBL3235502,1.720494874041246
CHEMBL478666,1.720494874041246
CHEMBL3216209,1.7192470301891647
CHEMBL143290,1.714314456946487
CHEMBL1084256,1.714314456946487
CHEMBL243271,1.7082733081387904
CHEMBL4213042,1.7082733081387904
CHEMBL3623551,1.70589460579576
CHEMBL2019047,1.7023652379165095
CHEMBL3313966,1.7023652379165095
CHEMBL2019037,1.7023652379165095
CHEMBL230702,1.6954426755942473
CHEMBL3233832,1.6920470052705767
CHEMBL4863615,1.6920470052705767
CHEMBL140999,1.690924812361934
CHEMBL4862716,1.690924812361934
CHEMBL4591167,1.6799510903115598
CHEMBL1083488,1.6799510903115598
CHEMBL1651131,1.6786636323689361
CHEMBL5078555,1.6756839099959595
CHEMBL3753405,1.673575697614913
CHEMBL474268,1.6725277811260368
CHEMBL4859103,1.6725277811260368
CHEMBL15056,1.669408171495833
CHEMBL187818,1.669408171495833
CHEMBL87849,1.669408171495833
CHEMBL3216210,1.669408171495833
CHEMBL4863960,1.669408171495833
CHEMBL4204315,1.6653037803335549
CHEMBL243062,1.663274796133593
CHEMBL1912060,1.663274796133593
CHEMBL307908,1.6592626315258583
CHEMBL4533477,1.6592626315258583
CHEMBL4159705,1.6592626315258583
CHEMBL5200047,1.6582691844114779
CHEMBL92736,1.649582557119755
CHEMBL128260,1.6494866167442233
CHEMBL5189408,1.6494866167442233
CHEMBL433678,1.6494866167442233
CHEMBL5082773,1.648528450929232
CHEMBL1651243,1.6415408967396738
CHEMBL388551,1.6400535114338446
CHEMBL4095035,1.6400535114338446
CHEMBL4071377,1.6382058854921464
CHEMBL4782921,1.6363712579239074
CHEMBL1083374,1.631837920437476
CHEMBL155746,1.6309404136986279
CHEMBL1783517,1.6309404136986279
CHEMBL1084545,1.6309404136986279
CHEMBL1783518,1.6309404136986279
CHEMBL195418,1.6309404136986279
CHEMBL4634863,1.6309404136986279
CHEMBL1783514,1.6309404136986279
CHEMBL243056,1.626496826886081
CHEMBL4458929,1.6168025161661896
CHEMBL4441666,1.6168025161661896
CHEMBL3233828,1.6152767547101474
CHEMBL3356951,1.612752594378407
CHEMBL3216778,1.6085974476626217
CHEMBL4102333,1.6077742173435399
CHEMBL254016,1.6053193816702482
CHEMBL222946,1.6044249697822237
CHEMBL4098703,1.5972944334846146
CHEMBL191386,1.5965052465245928
CHEMBL3600552,1.5925921171432138
CHEMBL2147462,1.5879702669232272
CHEMBL3216116,1.5872076956802885
CHEMBL4101018,1.5819291181155306
CHEMBL95020,1.5819291181155306
CHEMBL4293418,1.5819291181155306
CHEMBL4456928,1.5811838780372045
CHEMBL1651129,1.579624692192267
CHEMBL3600556,1.5774861502731492
CHEMBL4787579,1.5752919010392061
CHEMBL4762419,1.56739507967767
CHEMBL3642053,1.56739507967767
CHEMBL4063583,1.56739507967767
CHEMBL4877175,1.5604124772494297
CHEMBL575802,1.556988334298182
CHEMBL114059,1.5548869305889474
CHEMBL224335,1.5536069002883002
CHEMBL4084842,1.5536069002883002
CHEMBL131219,1.5536069002883002
CHEMBL2147461,1.5509323302065323
CHEMBL4210020,1.5476257915865819
CHEMBL4073287,1.5469690642418108
CHEMBL195241,1.5469690642418108
CHEMBL4455013,1.5463141938075338
CHEMBL3216554,1.5411321755884728
CHEMBL5072428,1.5411321755884728
CHEMBL4569343,1.5404915414679845
CHEMBL158252,1.5404915414679845
CHEMBL342413,1.5404915414679845
CHEMBL1082435,1.5362998755124802
CHEMBL4788434,1.531058436157606
CHEMBL3233829,1.5304413229033769
CHEMBL1084262,1.5279858682599208
CHEMBL4741162,1.5273755636775042
CHEMBL352500,1.5239235670688438
CHEMBL2064471,1.5225432636015117
CHEMBL138552,1.5219447194522244
CHEMBL610242,1.5219447194522244
CHEMBL609440,1.5219447194522244
CHEMBL1651248,1.5177369602724375
CHEMBL4524111,1.517208359751764
CHEMBL87170,1.5160366492299435
CHEMBL186042,1.5160366492299435
CHEMBL3642049,1.5154529603646094
CHEMBL3093804,1.5102554678914304
CHEMBL4865061,1.5102554678914304
CHEMBL75305,1.504596223675368
CHEMBL507885,1.5029212904096276
CHEMBL1651134,1.4991629035694296
CHEMBL4746403,1.4990533458502737
CHEMBL807,1.4990533458502737
CHEMBL1085940,1.4968677621986366
CHEMBL143094,1.4957814695595477
CHEMBL2064465,1.4952404896355798
CHEMBL1669486,1.4936225016249938
CHEMBL1642977,1.4936225016249938
CHEMBL3093802,1.4936225016249938
CHEMBL3235503,1.4914802458848875
CHEMBL374981,1.4893553213093935
CHEMBL5077234,1.488299358208376
CHEMBL1651133,1.4867748346926632
CHEMBL3216208,1.4867228411988267
CHEMBL4569511,1.4856767816204448
CHEMBL243055,1.4846344358630512
CHEMBL2147460,1.4841151198948486
CHEMBL3623552,1.4830795828092669
CHEMBL4082048,1.4830795828092669
CHEMBL216159,1.4810196501010688
CHEMBL153865,1.4779588426365133
CHEMBL158232,1.4779588426365133
CHEMBL4205426,1.4774519060716054
CHEMBL126354,1.4729340428392923
CHEMBL3356533,1.4729340428392923
CHEMBL544592,1.4729340428392923
CHEMBL4798535,1.4714448006229686
CHEMBL540131,1.4709502434613548
CHEMBL4743210,1.4689806803972063
CHEMBL3215602,1.4680014695966146
CHEMBL407320,1.463158028057657
CHEMBL4794769,1.4612447912784983
CHEMBL219569,1.4607688032218262
CHEMBL128471,1.4584000044014311
CHEMBL1083982,1.4584000044014311
CHEMBL340625,1.4584000044014311
CHEMBL5088557,1.4579289681060772
CHEMBL91291,1.4558653215768906
CHEMBL19949,1.4558653215768906
CHEMBL221992,1.4558653215768906
CHEMBL4095535,1.4537249227472786
CHEMBL188823,1.4537249227472786
CHEMBL4099391,1.4537249227472786
CHEMBL575674,1.446409933340582
CHEMBL4168520,1.4446118250120616
CHEMBL5090683,1.4446118250120616
CHEMBL1085031,1.4446118250120616
CHEMBL24686,1.4446118250120616
CHEMBL1783528,1.4446118250120616
CHEMBL87649,1.4446118250120616
CHEMBL362752,1.4446118250120616
CHEMBL3623554,1.4423810565383999
CHEMBL3884690,1.4357970708962413
CHEMBL4794645,1.434499709430982
CHEMBL189122,1.432778972373052
CHEMBL4556281,1.431495847221581
CHEMBL4286601,1.431495847221581
CHEMBL261384,1.431495847221581
CHEMBL4583716,1.4310699957482518
CHEMBL253998,1.4272627102650406
CHEMBL4278686,1.4272627102650406
CHEMBL270491,1.4272627102650406
CHEMBL3600553,1.4247540241874184
CHEMBL3623549,1.424338695206889
CHEMBL2019052,1.4230951841459605
CHEMBL555247,1.4214456286569739
CHEMBL222378,1.4187060667079097
CHEMBL440983,1.4169618087837204
CHEMBL3355579,1.4149482988378763
CHEMBL540132,1.4129496441759857
CHEMBL573095,1.4129496441759857
CHEMBL1084275,1.4125120322695264
CHEMBL557405,1.4109658447980487
CHEMBL5219522,1.4109658447980487
CHEMBL3632858,1.4109658447980487
CHEMBL190060,1.4086044736196304
CHEMBL3403874,1.4070415739537045
CHEMBL3827044,1.4062635284566478
CHEMBL195179,1.4047142461343463
CHEMBL4747041,1.4035580098666436
CHEMBL5219352,1.4031736293943506
CHEMBL1783525,1.4031736293943506
CHEMBL87441,1.4031736293943506
CHEMBL594629,1.4031736293943506
CHEMBL3621333,1.4031736293943506
CHEMBL3642057,1.4031736293943506
CHEMBL186264,1.4031736293943506
CHEMBL3215768,1.40202420179846
CHEMBL93619,1.4001567688114909
CHEMBL3623550,1.3974741521175813
CHEMBL239046,1.397098437227594
CHEMBL3785391,1.397098437227594
CHEMBL94186,1.3958252155987592
CHEMBL387394,1.3877637481734066
CHEMBL3303094,1.381066490991104
CHEMBL4207101,1.380713059027047
CHEMBL1203985,1.380713059027047
CHEMBL507903,1.3775525973659715
CHEMBL3642043,1.3775525973659715
CHEMBL433379,1.3753967242822411
CHEMBL243273,1.374429273914779
CHEMBL4789620,1.3710001792022137
CHEMBL4797177,1.3693017250702137
CHEMBL4453905,1.3692002139631991
CHEMBL140020,1.367345779349689
CHEMBL186144,1.367278311601734
CHEMBL372710,1.367278311601734
CHEMBL87273,1.367278311601734
CHEMBL2019043,1.367278311601734
CHEMBL140770,1.367278311601734
CHEMBL1083065,1.367278311601734
CHEMBL3642055,1.3639389675630533
CHEMBL190322,1.363607199554762
CHEMBL1243329,1.363607199554762
CHEMBL176521,1.3630111312861337
CHEMBL418955,1.3574144030567084
CHEMBL4787251,1.3557679424185454
CHEMBL219264,1.3544829603565802
CHEMBL156874,1.3541629527814185
CHEMBL3417001,1.3509814461347422
CHEMBL339039,1.347837696668114
CHEMBL5206601,1.347837696668114
CHEMBL574973,1.3450387135832367
CHEMBL1651140,1.3444209813588432
CHEMBL4081915,1.3416572795733548
CHEMBL1082738,1.3416572795733548
CHEMBL139353,1.3416572795733548
CHEMBL345241,1.3386199929750593
CHEMBL128618,1.3386199929750593
CHEMBL130918,1.3386199929750593
CHEMBL3356952,1.3374142390941786
CHEMBL554452,1.3356161307656582
CHEMBL1783515,1.3356161307656582
CHEMBL355160,1.3356161307656582
CHEMBL4875903,1.3356161307656582
CHEMBL141001,1.3356161307656582
CHEMBL3216779,1.3329415606838901
CHEMBL3356537,1.3285419207530391
CHEMBL93123,1.3258500195066587
CHEMBL2088785,1.3239268792048644
CHEMBL4632951,1.3239268792048644
CHEMBL243269,1.3210820923277975
CHEMBL4443989,1.3210820923277975
CHEMBL5199704,1.3199530907473427
CHEMBL2448076,1.3171497748713121
CHEMBL583920,1.3165927017230614
CHEMBL3884618,1.3154816502773838
CHEMBL4757466,1.314099489899557
CHEMBL1651130,1.313494137078458
CHEMBL1085939,1.3124505533807351
CHEMBL335158,1.3072939129384278
CHEMBL340391,1.3072939129384278
CHEMBL23838,1.3072939129384278
CHEMBL1083067,1.3072939129384278
CHEMBL130458,1.3072939129384278
CHEMBL311017,1.3072939129384278
CHEMBL339995,1.3072939129384278
CHEMBL4464883,1.3072939129384278
CHEMBL45005,1.3072939129384278
CHEMBL105257,1.3072939129384278
CHEMBL272229,1.3072939129384278
CHEMBL4161065,1.3072939129384278
CHEMBL158174,1.3072939129384278
CHEMBL502,1.3072939129384278
CHEMBL3600554,1.3046193428566597
CHEMBL1084775,1.3046193428566597
CHEMBL4747836,1.2967509941227007
CHEMBL396199,1.294178554118112
CHEMBL4203988,1.2916302539499473
CHEMBL4750451,1.2886041088146167
CHEMBL3752543,1.2866054541527263
CHEMBL309667,1.2841283355535047
CHEMBL426015,1.2841283355535047
CHEMBL173018,1.2826520917106403
CHEMBL308793,1.2816728809100486
CHEMBL3582205,1.2816728809100486
CHEMBL138442,1.2816728809100486
CHEMBL4789172,1.2816728809100486
CHEMBL4163678,1.2816728809100486
CHEMBL1783516,1.2816728809100486
CHEMBL277984,1.279240328162687
CHEMBL3215573,1.279240328162687
CHEMBL3828693,1.2744402145352602
CHEMBL2171309,1.2664709736644515
CHEMBL1085526,1.2650888132866247
CHEMBL4856400,1.2650888132866247
CHEMBL139819,1.2650888132866247
CHEMBL174046,1.263942480541558
CHEMBL4871975,1.2605325739040991
CHEMBL309490,1.2582832363254957
CHEMBL28,1.2582832363254957
CHEMBL2297279,1.2582832363254957
CHEMBL1084790,1.2582832363254957
CHEMBL164,1.2582832363254957
CHEMBL31574,1.2582832363254957
CHEMBL4778409,1.2582832363254957
CHEMBL226335,1.2582832363254957
CHEMBL1642979,1.2582832363254957
CHEMBL422338,1.2578357208964008
CHEMBL3785269,1.2569425469487054
CHEMBL1819177,1.2560524678518339
CHEMBL4878434,1.2560524678518339
CHEMBL4756424,1.2560524678518339
CHEMBL609977,1.251645400279006
CHEMBL540833,1.2494684822096753
CHEMBL105874,1.2473095142751216
CHEMBL1084369,1.2409341215784746
CHEMBL5178885,1.2388420024217108
CHEMBL3885186,1.2388420024217108
CHEMBL242836,1.2388420024217108
CHEMBL362049,1.2367665954593945
CHEMBL140106,1.2367665954593945
CHEMBL317541,1.2367665954593945
CHEMBL1084883,1.2367665954593945
CHEMBL5219098,1.2367665954593945
CHEMBL544398,1.2367665954593945
CHEMBL128863,1.2367665954593945
CHEMBL2419688,1.2367665954593945
CHEMBL59782,1.2367665954593945
CHEMBL141276,1.2367665954593945
CHEMBL128390,1.2367665954593945
CHEMBL440185,1.2330701056356688
CHEMBL4217666,1.2306332200971541
CHEMBL4585990,1.2306332200971541
CHEMBL5078914,1.2286197101513103
CHEMBL243272,1.2246372561114824
CHEMBL1084096,1.2246372561114824
CHEMBL574974,1.2226676930473337
CHEMBL80247,1.2207129852671386
CHEMBL394865,1.2207129852671386
CHEMBL1819175,1.2187718948305672
CHEMBL335220,1.2168450407077844
CHEMBL4166300,1.2168450407077844
CHEMBL4094081,1.2168450407077844
CHEMBL92955,1.2168450407077844
CHEMBL4589118,1.2168450407077844
CHEMBL507304,1.2168450407077844
CHEMBL197696,1.2168450407077844
CHEMBL128551,1.2168450407077844
CHEMBL1783499,1.2168450407077844
CHEMBL3215574,1.2168450407077844
CHEMBL1651246,1.2143604944665864
CHEMBL3322234,1.213032184493091
CHEMBL3322233,1.213032184493091
CHEMBL3356530,1.211145563431015
CHEMBL3216221,1.2092725597125633
CHEMBL5204900,1.207411935397406
CHEMBL89354,1.2055643094557078
CHEMBL1172913,1.2055643094557078
CHEMBL4240861,1.2037296818874688
CHEMBL2064464,1.2000969459907094
CHEMBL430679,1.1982988376621893
CHEMBL74107,1.1982988376621893
CHEMBL130270,1.1982988376621893
CHEMBL3093791,1.1959789374848073
CHEMBL4798419,1.1947379023045377
CHEMBL3752969,1.1929756942455714
CHEMBL3322160,1.1912240086794053
CHEMBL1203986,1.1843311569250499
CHEMBL3786448,1.183991342304617
CHEMBL1651244,1.1834819298590498
CHEMBL449467,1.1826351786737088
CHEMBL308807,1.180949722915168
CHEMBL3417009,1.180949722915168
CHEMBL1642976,1.180949722915168
CHEMBL604478,1.180949722915168
CHEMBL173309,1.1792747896494276
CHEMBL3417300,1.1791076677049523
CHEMBL3786516,1.1746399410559818
CHEMBL1819171,1.1726778056338099
CHEMBL4173239,1.1726778056338099
CHEMBL4742248,1.1720266490205211
CHEMBL173607,1.1710536279215766
CHEMBL3216018,1.1710536279215766
CHEMBL4202749,1.1678343640948523
CHEMBL3787223,1.1651276075645187
CHEMBL219550,1.164652857448176
CHEMBL5092094,1.164652857448176
CHEMBL53623,1.164652857448176
CHEMBL3093803,1.164652857448176
CHEMBL87344,1.164652857448176
CHEMBL140990,1.164652857448176
CHEMBL394348,1.1599505411067754
CHEMBL1243359,1.1599505411067754
CHEMBL3403877,1.1599505411067754
CHEMBL189907,1.1599505411067754
CHEMBL263785,1.1587101248966705
CHEMBL3234039,1.1584012587844739
CHEMBL3353041,1.156860642044478
CHEMBL2019030,1.156860642044478
CHEMBL140737,1.1492875420790922
CHEMBL709,1.1492875420790922
CHEMBL244416,1.1492875420790922
CHEMBL4066548,1.1492875420790922
CHEMBL3582214,1.1492875420790922
CHEMBL4849427,1.1492875420790922
CHEMBL4060011,1.1492875420790922
CHEMBL224202,1.1492875420790922
CHEMBL3359895,1.1492875420790922
CHEMBL260308,1.1477982998627687
CHEMBL4165973,1.1477982998627687
CHEMBL143055,1.1463177232287514
CHEMBL3234040,1.1463177232287514
CHEMBL434378,1.1463177232287514
CHEMBL3884858,1.1463177232287514
CHEMBL3355580,1.1448445742367104
CHEMBL3215572,1.1448445742367104
CHEMBL3827610,1.1448445742367104
CHEMBL4076986,1.1404734069334366
CHEMBL887,1.1347535036412313
CHEMBL3604193,1.1347535036412313
CHEMBL4555818,1.1347535036412313
CHEMBL4648322,1.1319390463022359
CHEMBL5171929,1.1319390463022359
CHEMBL5073819,1.1319390463022359
CHEMBL3216429,1.1319390463022359
CHEMBL173935,1.127770901212991
CHEMBL3093787,1.1274954594896893
CHEMBL5177936,1.1250282444131035
CHEMBL235014,1.1250282444131035
CHEMBL3786651,1.1223128223004637
CHEMBL420625,1.1216381448209156
CHEMBL155371,1.1216381448209156
CHEMBL4558335,1.1216381448209156
CHEMBL426674,1.1209653242518618
CHEMBL4176868,1.1209653242518618
CHEMBL1783526,1.1209653242518618
CHEMBL413765,1.1209653242518618
CHEMBL104387,1.1209653242518618
CHEMBL75110,1.1209653242518618
CHEMBL3093797,1.1209653242518618
CHEMBL5220983,1.1209653242518618
CHEMBL4176452,1.1209653242518618
CHEMBL4160280,1.1209653242518618
CHEMBL3642044,1.120294360593302
CHEMBL187870,1.1169630631667626
CHEMBL4526050,1.1156421808352437
CHEMBL4516356,1.1104224054361347
CHEMBL5080685,1.1104224054361347
CHEMBL427232,1.107849965431546
CHEMBL4277548,1.107849965431546
CHEMBL305670,1.107849965431546
CHEMBL4169938,1.107849965431546
CHEMBL91240,1.107849965431546
CHEMBL1085129,1.107849965431546
CHEMBL3355581,1.1065730299817225
CHEMBL340228,1.1065730299817225
CHEMBL4244803,1.1053016652633814
CHEMBL4208322,1.1053016652633814
CHEMBL191758,1.1015247093182414
CHEMBL3827288,1.1002768654661599
CHEMBL271385,1.1002768654661599
CHEMBL3400187,1.1002768654661599
CHEMBL544823,1.0977997468669385
CHEMBL1084263,1.0965692341794693
CHEMBL4800403,1.0965692341794693
CHEMBL4290039,1.0953442922234824
CHEMBL74560,1.0953442922234824
CHEMBL4095755,1.0953442922234824
CHEMBL1081031,1.0953442922234824
CHEMBL74827,1.0953442922234824
CHEMBL87014,1.0953442922234824
CHEMBL54727,1.0953442922234824
CHEMBL596236,1.0953442922234824
CHEMBL419470,1.0941255399691427
CHEMBL4159880,1.092911739476121
CHEMBL4552675,1.092911739476121
CHEMBL3787502,1.0903807704725685
CHEMBL273078,1.088111625848694
CHEMBL4874244,1.0869244410727554
CHEMBL422695,1.084449179384028
CHEMBL274107,1.084449179384028
CHEMBL1651126,1.084449179384028
CHEMBL4285581,1.0833950731935047
CHEMBL4852686,1.0833950731935047
CHEMBL4284165,1.0833950731935047
CHEMBL141042,1.0833950731935047
CHEMBL335962,1.0833950731935047
CHEMBL4756997,1.0822289334031665
CHEMBL3410954,1.0776138918549918
CHEMBL4593316,1.0764725108712427
CHEMBL3417004,1.0719546476389294
CHEMBL1642988,1.0719546476389294
CHEMBL1773483,1.0719546476389294
CHEMBL4162015,1.0719546476389294
CHEMBL595114,1.0719546476389294
CHEMBL1083660,1.0719546476389294
CHEMBL4208869,1.0708367875214397
CHEMBL3417299,1.067841590894345
CHEMBL3753850,1.0675110608263831
CHEMBL1086246,1.064226186162198
CHEMBL3356534,1.064226186162198
CHEMBL544126,1.064226186162198
CHEMBL3215769,1.062058552645338
CHEMBL4782267,1.062058552645338
CHEMBL1773482,1.0609809255885554
CHEMBL605303,1.0609809255885554
CHEMBL1783534,1.0609809255885554
CHEMBL594187,1.0609809255885554
CHEMBL314989,1.0609809255885554
CHEMBL1651127,1.0596934676459313
CHEMBL152826,1.0596934676459313
CHEMBL4217746,1.0577740411651253
CHEMBL1173605,1.056713745272955
CHEMBL3642056,1.0546055328919084
CHEMBL4068149,1.0546055328919084
CHEMBL92463,1.0535576164030322
CHEMBL502877,1.0535576164030322
CHEMBL278342,1.0525134137351446
CHEMBL4207386,1.05147354385841
CHEMBL1642980,1.0504380067728283
CHEMBL544396,1.0504380067728283
CHEMBL130666,1.0504380067728283
CHEMBL431058,1.0504380067728283
CHEMBL337675,1.0504380067728283
CHEMBL1173604,1.0494055645380704
CHEMBL4541077,1.0483780740646302
